,product_id,brand,title,price,category,rating,image_url,product_url,clusters
7408,B0CNXQBQFM,Calvin Klein,"CK ELATION Women Watch, Analog",513,Outlet,4.1,https://m.media-amazon.com/images/I/51raoXnk1JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CNXQBQFM,9
7409,B0C81QXLS1,JACK & JONES,"Men's Socks Pack of 3 - Jaccravings Socks, Pattern, One Size, Black/Blue, 40-46",15.22,Outlet,4.3,https://m.media-amazon.com/images/I/51JjbHMkMTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C81QXLS,10
7410,B0BPR2D9Q2,Levi's,"Mens Short Sleeve Relaxed Fit T-Shirt 16143-0198, Black, S",69,Outlet,5,https://m.media-amazon.com/images/I/51VCEihLUVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPR2D9Q,10
7411,B0B5ZS4YS7,name it,Girl's Vigga Shorts,29.13,Outlet,4.7,https://m.media-amazon.com/images/I/61s5uce8eJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B5ZS4YS7,10
7412,B0B31W8L7D,adidas,X SPEEDPORTAL.2 FG mens Football Shoes,594.05,Outlet,3.9,https://m.media-amazon.com/images/I/61PmHhBujtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B31W8L7D,10
7413,B09TC8HQ6H,NINE WEST,Women NGB125178 Sling Bag,272.63,Outlet,4.5,https://m.media-amazon.com/images/I/91OerKm9C9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TC8HQ6H,10
7414,B096MWRH4W,Swarovski,"Small Octagonal Hoop Earrings, Pair of Pavé, White Crystal, Rhodium Plated Hoops, from the Dextera Collection, One size",365,Outlet,3.8,https://m.media-amazon.com/images/I/81ZgmaVdMdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B096MWRH4W,1
7415,B01CYAE6AS,Casio,"Men's Watch - AEQ-110W-2AVDF Black Dial, Blue Band",105.88,Outlet,4.2,https://m.media-amazon.com/images/I/61BBh7GyYGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01CYAE6AS,9
7416,B00ITYIE5W,Armani Exchange,Ax1009 Rectangular Prescription Eyewear Frames,259.58,Outlet,3,https://m.media-amazon.com/images/I/51Uycb-tzzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00ITYIE5W,10
7417,B0BZSDG7R7,HKCLUF,"Small Crossbody Bag For Women,Vegan Leather Crossbody Shoulder Bag Wide Adjustable Strap Magnet Flap Handbag Purses, A-brown",148,Outlet,4.7,https://m.media-amazon.com/images/I/81BT0-LMOlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BZSDG7R7,2
7418,B0BWK42D3D,PUMA,PUMA Phase Mens Sports Bag Black Size X,87,Outlet,4.5,https://m.media-amazon.com/images/I/7149wO1PVhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWK42D3D,10
7419,B0B466YD7L,Gear,Unisex Suave Backpack,51.32,Outlet,4,https://m.media-amazon.com/images/I/71+8YB+rVLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B466YD7L,10
7420,B09KX1WCW8,Timberland PRO,unisex-adult Faux Leather Logo Low Profile Cap Cap,67.11,Outlet,3.7,https://m.media-amazon.com/images/I/81l-l+G6k3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09KX1WCW8,10
7421,B08D3R6B4K,SHYLERO,Womens Nurse Bag and Utility Tote Nurse Bag and Utility Tote,97.88,Outlet,4.7,https://m.media-amazon.com/images/I/91vK9-2tQaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08D3R6B4K,7
7422,B07ZBVC1YD,Diesel,"Men's Mr. Daddy 2.0 Chronograph, Stainless Steel Watch, DZ7429",660.74,Outlet,4.4,https://m.media-amazon.com/images/I/61+Dh+ZBtQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07ZBVC1YD,9
7423,B07TL5MVGG,Skechers,"La 92-Space Beats, Women’s Road Running Shoes",170,Outlet,5,https://m.media-amazon.com/images/I/71tNjoOy1CL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TL5MVGG,10
7424,B07CJG1J9F,WildHorn,Leather Wallet for Men,21,Outlet,3.6,https://m.media-amazon.com/images/I/71Rx9obizpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CJG1J9F,3
7425,B079D8F6QJ,Invicta,"Men's Speedway 50mm Stainless Steel and Silicone Chronograph Quartz Watch, Black (Model: 26308)",463.73,Outlet,4.7,https://m.media-amazon.com/images/I/71QUb4fO80L._AC_UL320_.jpg,https://www.amazon.ae/dp/B079D8F6QJ,9
7426,B01LVWM20P,Steve Madden,Nunan Oxford Mens Oxford,253.48,Outlet,4,https://m.media-amazon.com/images/I/71kVE2jCZeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01LVWM20P,10
7427,B07H92KTQH,YELLOW CHIMES,Green Silver Resin Alloy Base Metal Turkish Fashion Dangle Earring For Women & Girls,61,Outlet,3.8,https://m.media-amazon.com/images/I/6151so43KCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07H92KTQH,1
7428,B0CW1M18PL,GUESS,Womens Vikky Ii 2 In 1 Tote Handbag,217.89,Outlet,4.3,https://m.media-amazon.com/images/I/71jhmf5lZlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CW1M18PL,10
7429,B0CJ6ZZDL1,Fossil,"Men's Blue GMT Stainless Steel Three-Hand Watch, Color: Rose Gold/Chocolate (Model: FS6027)",608,Outlet,4.7,https://m.media-amazon.com/images/I/71H4GVIP3eL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CJ6ZZDL,9
7430,B0BR64KGLL,Skechers,Cessnock -Rylind Sr 200171 mens Food Service Shoe,360.8,Outlet,4.4,https://m.media-amazon.com/images/I/71CnV2Ss1GL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BR64KGLL,10
7431,B093MCKY52,Under Armour,mens Challenger Core Shorts Shorts,129,Outlet,4.2,https://m.media-amazon.com/images/I/41l01K53PBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B093MCKY,10
7432,B07TS7TVW9,YELLOW CHIMES,Kpop Bts Band V Name And Dob By Yellow Chimes Copper Ring For Men (Silver) (Ycfjrg-01V-Sl),14.03,Outlet,4.3,https://m.media-amazon.com/images/I/5196YqSE4rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TS7TVW9,1
7433,B07QCMTG62,YELLOW CHIMES,2 Pair Earring Lifters Lobe Lifts/Support Back Ear Lifter for Women and Girls,30.18,Outlet,3.3,https://m.media-amazon.com/images/I/61mea3CQktL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QCMTG6,1
7434,B07H4R93SQ,DKNY,Bryant Dome Cross Body Bag- Sutton,439,Outlet,4.4,https://m.media-amazon.com/images/I/714Z4aid+HL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07H4R93SQ,10
7435,B07FDMNBRD,Champion,"Classic Long Sleeve, Comfortable, Soft T-Shirt for Men (Reg. or Big & Tall), Oxford Gray Script, X-Large",67,Outlet,4.7,https://m.media-amazon.com/images/I/91etrog5ZYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07FDMNBRD,10
7436,B0716FR7BF,ECCO,Offroad mens Open Toe Sandals,512.36,Outlet,4.5,https://m.media-amazon.com/images/I/611x1bjGUJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0716FR7BF,10
7437,B00INLR7VI,Tommy Hilfiger,Leather And Stainless Steel Wrap Bracelet,117.03,Outlet,4.3,https://m.media-amazon.com/images/I/71jWPmjPrRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00INLR7VI,1
7438,B004D8JHAY,Seiko,"Men's Automatic Watch with Analog Display and Stainless Steel Strap SNKK17J1, Silver",533.19,Outlet,4.1,https://m.media-amazon.com/images/I/81BQmgXXBlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B004D8JHAY,9
7440,B0B63Q7LKT,JACK & JONES,Men's Jacjose Wallet,49.83,Outlet,3.9,https://m.media-amazon.com/images/I/71iYfjABv2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B63Q7LKT,10
7441,B09V7RG7S9,Tommy Hilfiger,WOVEN TEXTURE MENS LEATHER BRACELET - 2790398,186.84,Outlet,4.1,https://m.media-amazon.com/images/I/71zQbrXOYlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09V7RG7S9,10
7442,B07ZRXNWYD,BOSS,BOSS Herren Sonnenbrille,532.25,Outlet,4.4,https://m.media-amazon.com/images/I/61tsJFhHMVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07ZRXNWYD,10
7443,B07N13CL6F,Skechers,Go Walk 5 Womens Slip On Walking Shoes,146.53,Outlet,4.5,https://m.media-amazon.com/images/I/71t-CvRwfwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07N13CL6F,10
7444,B0778YQHK9,Maui Jim,Pokowai Arch Rectangular Sunglasses,609,Outlet,4.1,https://m.media-amazon.com/images/I/51DJoA4HTmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0778YQHK9,10
7445,B09HP2QX3B,ZAVERI PEARLS,Gold Tone Classy Contemporary Bracelet-ZPFK10529,26.48,Outlet,5,https://m.media-amazon.com/images/I/51h2jn2leQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09HP2QX3B,10
7446,B0CM3ZKK43,PUMA,Patch Waist Bag Garnet Rose,33.26,Outlet,5,https://m.media-amazon.com/images/I/61Q5KYV3kCL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CM3ZKK43,7
7448,B09Z7118N4,ZAVERI PEARLS,Green Stones Embellished Elephant Drop Ethnic Bracelet For Women-ZPFK13193,20.98,Outlet,3.7,https://m.media-amazon.com/images/I/61Zrm9cS1JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09Z7118N4,1
7449,B09PVLD3NJ,ONLY,womens Onlpoptrash-sally Easy Mw Rib Pnt Pants,75.92,Outlet,4.4,https://m.media-amazon.com/images/I/61HYm2gcwFL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09PVLD3NJ,10
7450,B09MKMJV8H,ZAVERI PEARLS,Green Crystal Bridal Kundan Choker Necklace Earring & Ring Set For Women-ZPFK11438,49.57,Outlet,4,https://m.media-amazon.com/images/I/61BuGsmWmHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09MKMJV8H,1
7451,B08T64VPNC,YouBella,Hair Jewellery Clip Set for Baby Band for Girls (Pack of 18) (Pink)(YBHAIR_41326),22.57,Outlet,3.9,https://m.media-amazon.com/images/I/61hsDJ-8mwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08T64VPNC,10
7452,B07TTP4WGJ,KPYWZER,Outdoor Thigh Drop Leg Bag for Men Women Waist Fanny Pack Motorcycle Ride Cycling Fishing Camping Hunting Riding Travel Hiking Tactical Black,28.02,Outlet,4.3,https://m.media-amazon.com/images/I/61rc-PdHtWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07TTP4WGJ,7
7453,B07PW7ND74,YELLOW CHIMES,Harry Potter Spell Expecto Patronum Twisted Alloy Base Metal Ring for Girls and Boys,20.46,Outlet,4.1,https://m.media-amazon.com/images/I/51H0HJiTn+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07PW7ND74,1
7454,B07NNW48D7,Bulova,"Men's Watch, Automatic - 98A178",1227,Outlet,4.6,https://m.media-amazon.com/images/I/81chKRIMPdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NNW48D7,9
7455,B07NJRC4LX,YELLOW CHIMES,Golden Base Metal Gold plated Stud Earrings Big Hoops Pearl Earrings for Women and Girls (6 Pair Assorted Combo ),20,Outlet,3.8,https://m.media-amazon.com/images/I/61uCPocMiSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07NJRC4LX,1
7456,B07HH1TZKD,Levi's,Womens MILE HIGH SUPER SKINNY Jeans,271.66,Outlet,4.8,https://m.media-amazon.com/images/I/4179Io-7hlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07HH1TZKD,10
7457,B07GPDR68Q,YELLOW CHIMES,Men's EUropean Hot Retro Stylish Leather Band Bracelets With Fashion Stainless Steel Magnetic Clasp (Black),39.83,Outlet,3.6,https://m.media-amazon.com/images/I/51xr5HeGOxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07GPDR68Q,1
7458,B01DWOZ1A4,Lee,"Mens Straight Fit Modern Series Jeans, Active Comfort Denim (36 x 32, Darko)",251,Outlet,4.5,https://m.media-amazon.com/images/I/611ThsuuPtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01DWOZ1A4,10
7459,B00093CZV0,Timex,Men's Ironman Classic 100 Full-Size Watch,261,Outlet,4.4,https://m.media-amazon.com/images/I/91ryksq5a6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00093CZV,0
7460,B0CZJRR9JV,Calvin Klein,"ASCEND Men Watch, Analog",331,Outlet,4,https://m.media-amazon.com/images/I/71bipzoXAhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CZJRR9JV,9
7461,B0BYKBJ6SL,Skechers,THERMO-SPLASH Unisex Kids Sneaker,144,Outlet,5,https://m.media-amazon.com/images/I/81XQYKfPenL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BYKBJ6SL,10
7464,B0B2W8NZPV,Casio,G-Shock Analog-Digital World Time Watch,921.5,Outlet,4,https://m.media-amazon.com/images/I/71qnMyTg5JL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B2W8NZPV,10
7465,B09X12RVDX,Olivia Burton,3D BUNNY WOMENS CHAIN BRACELET - OBJAMB96,187.51,Outlet,3,https://m.media-amazon.com/images/I/51oknXv0IiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09X12RVDX,1
7466,B09WZFGRL9,Valentino,VPS5A8113173 WALLET,150,Outlet,4.6,https://m.media-amazon.com/images/I/410Ij8MBv1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09WZFGRL9,10
7467,B09TRPRP29,Anna by Anuschka,Women Medium Shopper Bag Anna by Anuschka Women's Hand Painted Genuine Leather Medium Shopper Bag - Rustic Bouquet,294.04,Outlet,4.6,https://m.media-amazon.com/images/I/81RPnDkWxiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TRPRP29,7
7468,B09R9T8WCX,Nike,Women's Gym Vintage Gfx Easy Hd Hooded Sweatshirt,88,Outlet,3.5,https://m.media-amazon.com/images/I/517V-6RYJwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09R9T8WCX,10
7469,B09QLJ7CGC,Hugo Boss,Men's Trunk 3p Boss Co/El Boxer Shorts (pack of 1),128,Outlet,4.3,https://m.media-amazon.com/images/I/513OrBA80uL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09QLJ7CGC,10
7470,B09PRG73TN,name it,name it Nkfnuri Ls Xsl Top Noos Long sleeve,65.61,Outlet,4.3,https://m.media-amazon.com/images/I/910ml3VH8dL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09PRG73TN,10
7471,B09NBVXXX2,Lacoste,Mens New Classic Slim Fit Stretch Cotton Casual Pants,613.87,Outlet,2.3,https://m.media-amazon.com/images/I/51E7rqRiuSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09NBVXXX,0
7472,B08K7J5LLP,Shining Diva Fashion,Base Metal Gold Silver Combo Latest Boho Midi Finger Ring for Girls |(cmb292_10093_10094) Set of 18,14.09,Outlet,3.6,https://m.media-amazon.com/images/I/617YvjlKzwL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08K7J5LLP,1
7473,B07X2W8TT7,ZAVERI PEARLS,Jewellery Set for Women (Golden) (ZPFK9056),15.83,Outlet,3.2,https://m.media-amazon.com/images/I/61pCFyi04+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07X2W8TT7,1
7474,B0774W66X8,LifeStride,Parigi Pump womens Dress Pump,86.68,Outlet,4.2,https://m.media-amazon.com/images/I/61uHMr04pYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0774W66X8,10
7475,B071GYBW2K,YELLOW CHIMES,Exclusive Latest Rose Chain Swiss Zircons Designer Bracelet for Women & Girls (Clear Crystal Silver Base) (YCFJBR-061ROSE-SL),19.43,Outlet,4.2,https://m.media-amazon.com/images/I/5168nZ2ml5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B071GYBW2K,1
7476,B071GY7BSG,YELLOW CHIMES,Butterfly Charm Crystal Ring for Girls and Women,21.62,Outlet,4.1,https://m.media-amazon.com/images/I/513MWBc6B7L._AC_UL320_.jpg,https://www.amazon.ae/dp/B071GY7BSG,1
7477,B01N2QM0IS,Champion,"Mens Classic T-shirt, Everyday Tee For Men, Comfortable Soft (Reg. Or Big & Tall), White, Large US",53,Outlet,4.2,https://m.media-amazon.com/images/I/61KWB7v5MhL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01N2QM0IS,0
7478,B00DND8XW8,Anne Klein,Women's Bangle Watch and Bracelet Set,210.26,Outlet,4.6,https://m.media-amazon.com/images/I/71YgRZyaOiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00DND8XW8,9
7479,B005EEPOMG,Florsheim,"Lakeside Moc Toe Oxford Mens Oxford, Light Gray",255,Outlet,4.7,https://m.media-amazon.com/images/I/81Do7dlwOeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B005EEPOMG,10
7480,B089FYHWVH,Myiaur,womens 1851 Sunglasses,152.03,Outlet,4.3,https://m.media-amazon.com/images/I/51sBYRRQJSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B089FYHWVH,10
7482,B0CK2QZQXW,Nike,"9.5 CAT AOP Brasilia Duffel Bag, 41 Liter Capacity, Small, Deep Jungle/Light Lemon Twist/White",128,Outlet,5,https://m.media-amazon.com/images/I/71NdM4lrYLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CK2QZQXW,7
7483,B0BWK2QRG2,PUMA,PUMA Running Mens Waist Bags Koral Ice Size X,92,Outlet,3.8,https://m.media-amazon.com/images/I/51g825j6oeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BWK2QRG,10
7484,B0BJ7P1DVK,Tommy Hilfiger,Women's Poppy Large Flap Wallet,321.82,Outlet,4.6,https://m.media-amazon.com/images/I/51BR+G+J5fL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BJ7P1DVK,10
7485,B0BFB21L8J,nordicdots,Dots Cap - White- One Size,75.73,Outlet,4.8,https://m.media-amazon.com/images/I/81mzU5Gq-+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BFB21L8J,10
7486,B09V7VBWJT,Calvin Klein,MINIMAL PEARL FAMILY Women Jewelry,283.23,Outlet,4.1,https://m.media-amazon.com/images/I/51YZdIbo8WL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09V7VBWJT,10
7487,B09PGMGV2V,The Children's Place,baby-girls The Children's Place Baby Toddler Girls Snug Fit 100% Cotton Zip-front One Piece Footed Pajama Baby and Toddler Sleepers (pack of 2),142.98,Outlet,4.6,https://m.media-amazon.com/images/I/71vh7-oIyAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09PGMGV2V,10
7488,B097CB14RP,Fit & Fresh,Unisex All the Things Bag Foldable Jumbo Tote,141.83,Outlet,4.8,https://m.media-amazon.com/images/I/91n0yfUOMxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097CB14RP,7
7489,B093STG6TV,WISELIFE,Reusable Grocery Shopping Bags 10 Pack Large Foldable Tote Bags Bulk Eco Produce Bags with Long Handle,36.4,Outlet,4.4,https://m.media-amazon.com/images/I/718FGEjeNVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B093STG6TV,7
7490,B07T15T98K,Shining Diva Fashion,Latest Stylish Combo Metal Earrings for Women and Girls,15.54,Outlet,3.7,https://m.media-amazon.com/images/I/61mhoe5rHOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07T15T98K,1
7491,B07RNFGGHQ,Tommy Hilfiger,"COMMUNION Kid's Watch, Analog",251,Outlet,3.7,https://m.media-amazon.com/images/I/61MZ8hR-9TL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RNFGGHQ,9
7492,B07MHXBCZL,DKNY,"Womens Quartz Watch, Analog Display and Stainless Steel Strap",422.27,Outlet,4,https://m.media-amazon.com/images/I/417ebDT8IRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MHXBCZL,9
7493,B00N9QGXZI,Helly Hansen,Unisex Travel Bag HH Duffel Bag 2 70L,500.31,Outlet,4.7,https://m.media-amazon.com/images/I/81Y6yqK4KtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00N9QGXZI,7
7494,B08KYV6WPW,ECCO,"Soft 7, Lace-Ups Women's",457.53,Outlet,4.2,https://m.media-amazon.com/images/I/71iBZord0OS._AC_UL320_.jpg,https://www.amazon.ae/dp/B08KYV6WPW,10
7496,B08CPRC9SB,Estele,Gold Plated Stud Earrings For Women,13.97,Outlet,3.9,https://m.media-amazon.com/images/I/61qjyVxS+rL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CPRC9SB,1
7497,B07Q7C5117,ZAVERI PEARLS,Multicolor Peacock Design Dangle Earring For Women-ZPFK8771,19,Outlet,3.8,https://m.media-amazon.com/images/I/61eMdoPNUDL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07Q7C5117,10
7498,B07GSZRJZV,YELLOW CHIMES,Girls Friendship's Day Special 3 Best Friends Forever BFF Alloy Base Metal Necklace Chain Pendant Combo of 3 (Silver),13.72,Outlet,4,https://m.media-amazon.com/images/I/510DV1d6LdL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07GSZRJZV,1
7499,B01LW7TRWF,YELLOW CHIMES,Bracelet For Women (Silver)(Ycfjbr-335Sd-Sl),21.18,Outlet,4,https://m.media-amazon.com/images/I/414dIMGuo0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01LW7TRWF,1
7500,B00WAXF5WI,Infinity,"Cherokee Drawstring Pant for Women Straight Leg with 360 Stretch, Wrinkle-Resistant & 4 Pockets - 1123A",199.82,Outlet,4.5,https://m.media-amazon.com/images/I/51mfH+ADHLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00WAXF5WI,10
7501,B001HY4OZU,Lewis N. Clark,"Hanging Toiletry Bag for Travel Accessories, Shampoo, Cosmetics + Personal Items with Waterproof Compartment and Folding Design,Black, Black, One Size",76.1,Outlet,4.3,https://m.media-amazon.com/images/I/61iIKkNOyiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B001HY4OZU,7
7502,B096N1B4RS,Swarovski,"Dextera hoop earrings, Octagon shape, Medium, White, Rhodium plated",485,Outlet,4.9,https://m.media-amazon.com/images/I/71VV4pY14qL._AC_UL320_.jpg,https://www.amazon.ae/dp/B096N1B4RS,10
7504,B0CCJS2VYL,Tommy Hilfiger,Mens TH 2040/S Sunglasses (pack of 1),385.53,Outlet,5,https://m.media-amazon.com/images/I/51r+ZcuD42L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CCJS2VYL,10
7505,B0BXS95FKV,Bisadon,Woven Leather Handbags Fashion Dumpling Bag Evening Bag for Women Hobo Bag Knotted Clutch Purse,125.37,Outlet,4,https://m.media-amazon.com/images/I/618CnmzsbTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BXS95FKV,2
7506,B0BR3LVML6,ALEXTINA,"Large Capacity Travel Cosmetic Bag - Portable Makeup Bags for Women Waterproof PU Leather Checkered Makeup Organizer Bag with Dividers and Handle,Toiletry Bag for Cosmetics, pink",58.89,Outlet,4.2,https://m.media-amazon.com/images/I/81dgiXW7nbL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BR3LVML6,7
7507,B09V7V452H,Calvin Klein,ICONIC ID FAMILY Men Jewelry,235,Outlet,3.8,https://m.media-amazon.com/images/I/5116hnx7iIL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09V7V452H,10
7508,B09M7LQKKW,Crocs,Crocs Jibbitz 5-Pack Sport Shoe Charms | Jibbitz for Crocs,42.53,Outlet,4.4,https://m.media-amazon.com/images/I/51fCjjmJPNL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09M7LQKKW,10
7509,B099MVKP46,ECCO,"Men s Street LITE M Shoe, Black, 10 UK",849,Outlet,4.2,https://m.media-amazon.com/images/I/61cLHWoxaML._AC_UL320_.jpg,https://www.amazon.ae/dp/B099MVKP46,10
7510,B0971NNMQN,Rachael Ray,"Rachael Ray Chillout Cooler Bag, Soft Sided Zippered Cooler Tote, Insulated and Leak Proof Grocery Bag, Portable Travel Cooler, Hot or Cold Carrier, Navy",107.9,Outlet,4.6,https://m.media-amazon.com/images/I/91TNWnAlpiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0971NNMQN,7
7511,B08CYK1YQ6,TED BAKER LONDON,Women's Alyysaa Travel Accessory-Bi-Fold Wallet,260,Outlet,4.7,https://m.media-amazon.com/images/I/9156o7QTSSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CYK1YQ6,10
7512,B07WTTJ3BS,PANDORA,Jewelry Sparkling Crown Cubic Zirconia Ring in Sterling Silver,255,Outlet,4.5,https://m.media-amazon.com/images/I/711oJLNciYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07WTTJ3BS,10
7513,B07CTHK9TQ,JACK & JONES,Albany Ankle Boots mens Boots,215.85,Outlet,4.3,https://m.media-amazon.com/images/I/61fS+UK34nL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CTHK9TQ,10
7514,B074QQWP43,Anna by Anuschka,Medium Hobo Shoulder Bag,449.17,Outlet,4.6,https://m.media-amazon.com/images/I/81TU5gliJcL._AC_UL320_.jpg,https://www.amazon.ae/dp/B074QQWP43,10
7515,B01LVYXGXZ,Steve Madden,"Men's Fenta Fashion Sneaker, Grey Fabric, 43-44 EU",88.24,Outlet,4.2,https://m.media-amazon.com/images/I/81BGt1LwpXL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01LVYXGXZ,10
7516,B01CP5V3TE,Jockey,FP04 Men's Super Combed Cotton Rib Round Neck Slim Fit Sleeveless Vest with Extended Length for Easy Tuck,36.9,Outlet,4.1,https://m.media-amazon.com/images/I/81yFvMiJi6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B01CP5V3TE,10
7517,B019I6GSF2,Clarks,Women's Channing Ann Slip-On Loafer,150.99,Outlet,4.3,https://m.media-amazon.com/images/I/61mATzw4OsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B019I6GSF,10
7518,B07JZ8JZCH,YELLOW CHIMES,Vintage Ethnic Fusion Tassel Earring for Women & Girls,17.78,Outlet,4.3,https://m.media-amazon.com/images/I/61e2FFPF1+L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07JZ8JZCH,1
7519,B0CV4CG8KQ,BOSS,SKYTRAVELLER MENS BLACK SUNRAY DIAL BROWN CALFSKIN WATCH - 1514161,600,Outlet,5,https://m.media-amazon.com/images/I/71P5yJY91ML._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CV4CG8KQ,10
7520,B0B4X4JV56,Seiko,Men's Analog Quartz Watch with Nylon Strap SSB417P1,867,Outlet,4.4,https://m.media-amazon.com/images/I/61RrHPCbgtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B4X4JV56,9
7521,B0873RPKZ9,Briggs & Riley,"ZDX Carry-On, Small",1219,Outlet,4.4,https://m.media-amazon.com/images/I/91w3-R55XnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0873RPKZ9,10
